Timestamp,Avg_Conf(%),InferenceTime(ms),TotalLatencyTime(ms),FPS,CPU_Temp(℃),CPU_Usage(%),Memory_Usage(%)
2026-04-15 06:02:39,82.98,82.8,101.2,7.41,39.7,43.6,21.3
2026-04-15 06:02:39,83.41,84.8,98.2,7.53,39.7,40.4,21.2
2026-04-15 06:02:39,83.24,84.2,96.8,7.54,40.8,42.6,21.2
2026-04-15 06:02:39,83.37,89.1,104.1,7.24,39.1,37.7,21.2
2026-04-15 06:02:39,83.44,83.0,106.0,6.22,39.7,35.9,21.2
2026-04-15 06:02:39,83.41,82.1,98.5,7.54,41.4,40.7,21.2
2026-04-15 06:02:40,83.37,84.4,103.0,7.3,40.2,39.6,21.2
2026-04-15 06:02:40,84.0,83.5,97.4,7.61,40.8,41.2,21.2
2026-04-15 06:02:40,83.8,85.2,100.4,7.44,39.7,44.8,21.2
2026-04-15 06:02:40,83.26,84.8,98.8,7.53,39.1,40.0,21.2
2026-04-15 06:02:40,83.3,106.4,120.5,6.46,40.2,44.3,21.2
2026-04-15 06:02:40,83.53,90.8,113.7,6.63,39.1,33.3,21.2
2026-04-15 06:02:40,83.24,95.1,117.5,5.85,39.7,35.3,21.2
2026-04-15 06:02:41,82.96,87.5,111.6,6.25,39.1,31.7,21.2
2026-04-15 06:02:41,83.64,83.6,106.2,6.18,39.7,34.8,21.2
2026-04-15 06:02:41,83.3,83.0,98.4,7.55,39.1,43.6,21.2
2026-04-15 06:02:41,83.55,83.0,99.3,7.51,39.7,38.5,21.2
2026-04-15 06:02:41,83.15,102.1,118.4,6.57,40.2,42.6,21.2
2026-04-15 06:02:41,83.37,88.7,111.7,6.52,39.7,35.0,21.2
2026-04-15 06:02:41,82.96,86.8,109.9,6.07,39.7,32.3,21.2
2026-04-15 06:02:42,83.85,89.8,101.8,7.33,40.2,40.7,21.2
2026-04-15 06:02:42,83.81,83.2,106.0,6.26,39.1,31.1,21.1
2026-04-15 06:02:42,83.6,85.1,101.3,7.39,40.2,40.0,21.2
2026-04-15 06:02:42,83.87,85.0,99.2,7.5,40.2,42.6,21.1
2026-04-15 06:02:42,83.83,96.3,110.2,6.92,40.2,40.0,21.1
